ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text
T20260210.0006,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-10 22:30:00,"Administrator, Autotask",2026-02-19 02:30:00,2026-02-18 11:00:00,2026-02-10 22:30:00,Cleaned the duplex unit rollers and replaced worn pickup rollers. Recalibrated the paper path and ran 50 test duplex prints with no jams. Issue resolved.,"Taylor, Mark",False,2,2.0,True,196.0,8.17,0.0,180.5,15.5,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.
T20251207.0008,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-07 17:30:00,"Administrator, Autotask",2025-12-10 19:30:00,2025-12-15 11:00:00,2025-12-07 17:30:00,"Configured new Dell Latitude with Windows 11, joined to domain, installed standard software suite (Office 365, Teams, GlobalProtect VPN, Adobe Reader). Set up email profile and verified VPN connectivity. Laptop ready for new hire.","Miller, Susan",False,1,2.0,True,74.0,3.08,0.0,185.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
T20260217.0006,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-17 15:00:00,"Administrator, Autotask",2026-02-24 17:00:00,2026-02-25 09:00:00,2026-02-17 15:00:00,"Identified a stale cached credential causing the access denial. Cleared the Windows Credential Manager entries for the file server, remapped the S: drive, and verified full read/write access to the Accounting share.","Taylor, Mark",False,2,2.0,True,170.0,7.08,0.0,186.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20260117.0007,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-17 06:00:00,"Administrator, Autotask",2026-01-27 02:00:00,2026-01-26 11:00:00,2026-01-17 06:00:00,"Created AD account with standard naming convention, added to Accounting security and distribution groups, provisioned Exchange Online mailbox, and configured OneDrive. Sent welcome credentials to the hiring manager via secure channel.","Taylor, Mark",False,1,2.0,True,236.0,9.83,0.0,221.0,15.0,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20251211.0010,Backup job failed overnight,Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-11 03:30:00,"Administrator, Autotask",2025-12-17 23:30:00,2025-12-18 11:00:00,2025-12-11 03:30:00,"Identified that a runaway database process was locking files during the backup window. Rescheduled the database maintenance job to complete before the backup window. Cleared the stale lock files, restarted the backup agent, and successfully ran a full backup. Verified backup integrity with a test restore.","Miller, Susan",False,4,2.0,True,164.0,6.83,0.0,175.5,,4,19,Backup job failed overnight Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.
T20251205.0013,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-05 23:30:00,"Administrator, Autotask",2025-12-08 11:00:00,2025-12-15 11:00:00,2025-12-05 23:30:00,"Found the printer had obtained a new DHCP IP address after a network switch reboot. Assigned a static IP reservation in DHCP, updated the printer port configuration on the print server, and redeployed the printer via GPO. All users can now print successfully.","Taylor, Mark",False,3,2.0,True,59.5,2.48,0.0,227.5,,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.
T20260124.0014,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-24 22:30:00,"Administrator, Autotask",2026-01-26 22:00:00,2026-02-02 11:00:00,2026-01-24 22:30:00,Ran Dell battery diagnostics which confirmed the battery health at 12% capacity. Ordered and installed a replacement battery under the ProSupport warranty. New battery holds a full charge for 6+ hours. Calibrated the battery and updated BIOS.,"Moore, James",False,2,2.0,True,47.5,1.98,0.0,204.5,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.
T20251220.0011,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-20 21:00:00,"Administrator, Autotask",2025-12-27 20:30:00,2025-12-29 11:00:00,2025-12-20 21:00:00,"Determined the Logitech Unifying receiver had failed. Replaced the USB receiver, re-paired both the keyboard and mouse, and verified consistent input response. Provided a spare receiver to the user as backup.","Moore, James",False,2,2.0,True,167.5,6.98,0.0,206.0,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.
T20251203.0007,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-03 23:30:00,"Administrator, Autotask",2025-12-06 19:00:00,2025-12-11 11:00:00,2025-12-03 23:30:00,Traced the issue to a failing WAN interface on the branch firewall showing CRC errors. Replaced the SFP module and patch cable. Speeds returned to the provisioned 500Mbps symmetric. Monitored for 48 hours with no further degradation.,"Miller, Susan",False,3,2.0,True,67.5,2.81,0.0,179.5,,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.
T20260104.0010,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-04 19:30:00,"Administrator, Autotask",2026-01-04 20:00:00,2026-01-12 11:00:00,2026-01-04 19:30:00,"Confirmed the email as a phishing attempt originating from a spoofed domain. Blocked the sender domain in the email gateway, purged the message from all mailboxes using content search, and submitted the URL to Microsoft for blacklisting. Sent a company-wide phishing awareness reminder.","Anderson, Scott",False,3,2.0,True,0.5,0.02,0.0,183.5,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.
T20260208.0011,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-08 04:30:00,"Administrator, Autotask",2026-02-17 02:00:00,2026-02-16 11:00:00,2026-02-08 04:30:00,Procured three Adobe Acrobat Pro renewal licenses through the company's volume licensing agreement. Activated licenses on all three Marketing workstations and confirmed PDF editing functionality restored.,"Miller, Susan",False,1,2.0,True,213.5,8.9,0.0,198.5,15.0,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20260119.0011,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-19 06:00:00,"Administrator, Autotask",2026-01-27 22:30:00,2026-01-26 11:00:00,2026-01-19 06:00:00,Responded to the alert within 15 minutes. Found the primary CRAC unit had a frozen evaporator coil. Switched to the redundant cooling unit and contacted the HVAC vendor for emergency service. Primary unit repaired and back online within 4 hours. Temperature stabilized at 68掳F.,"Moore, James",False,4,2.0,True,208.5,8.69,0.0,173.0,35.5,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.
T20251220.0013,VPN connection drops intermittently,"Remote employee experiences frequent VPN disconnections throughout the day, disrupting access to internal resources.","Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-20 15:30:00,"Administrator, Autotask",2025-12-23 02:30:00,2025-12-29 11:00:00,2025-12-20 15:30:00,"Diagnosed intermittent VPN disconnections to a conflicting network adapter driver. Updated the adapter driver, disabled IPv6 on the VPN tunnel adapter, and adjusted the idle timeout setting in the GlobalProtect client. Verified stable connectivity over a 4-hour remote session with no drops.","Anderson, Scott",False,3,2.0,True,59.0,2.46,0.0,211.5,,4,14,"VPN connection drops intermittently Remote employee experiences frequent VPN disconnections throughout the day, disrupting access to internal resources."
T20251214.0006,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-14 04:30:00,"Administrator, Autotask",2025-12-17 14:30:00,2025-12-22 11:00:00,2025-12-14 04:30:00,"Performed a wireless site survey and identified signal interference from an adjacent microwave and a neighboring AP on the same channel. Changed the AP channel, increased transmit power, and repositioned the access point. Signal strength improved from -75dBm to -55dBm. Tested with multiple concurrent video calls successfully.","Anderson, Scott",False,2,2.0,True,82.0,3.42,0.0,198.5,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20260129.0007,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-29 01:30:00,"Administrator, Autotask",2026-02-07 02:00:00,2026-02-05 11:00:00,2026-01-29 01:30:00,"Installed Monday.com desktop application, configured SSO integration with company Azure AD credentials, and verified the user can access their project boards. Added the application to the approved software list.","Taylor, Mark",False,1,2.0,True,216.5,9.02,0.0,177.5,39.0,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.
T20260221.0009,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-21 12:30:00,"Administrator, Autotask",2026-03-02 10:30:00,2026-03-02 11:00:00,2026-02-21 12:30:00,"Revoked the old MFA token in Azure AD, re-enrolled the user's new device with Microsoft Authenticator, and verified push notifications working. Confirmed successful MFA login from both mobile and desktop.","Taylor, Mark",False,3,2.0,True,214.0,8.92,0.0,214.5,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20260226.0011,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-26 08:00:00,"Administrator, Autotask",2026-02-27 03:30:00,2026-03-05 11:00:00,2026-02-26 08:00:00,"Mounted the Logitech Rally camera system, connected to the conference room PC, and configured Zoom Rooms with the company license. Set up one-touch join with the room calendar integration. Tested audio, video, and screen sharing with a remote participant successfully.","Taylor, Mark",False,1,2.0,True,19.5,0.81,0.0,171.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.
T20260201.0009,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-01 03:30:00,"Administrator, Autotask",2026-02-04 17:00:00,2026-02-09 11:00:00,2026-02-01 03:30:00,Restored the deleted folder and all contents from the previous night's Veeam backup snapshot. Verified file integrity and permissions match the original. Confirmed with the user that all expected files are present and accessible.,"Miller, Susan",False,2,2.0,True,85.5,3.56,0.0,199.5,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.
T20260109.0004,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-09 23:00:00,"Administrator, Autotask",2026-01-16 05:00:00,2026-01-19 11:00:00,2026-01-09 23:00:00,Responded to the alert within 15 minutes. Found the primary CRAC unit had a frozen evaporator coil. Switched to the redundant cooling unit and contacted the HVAC vendor for emergency service. Primary unit repaired and back online within 4 hours. Temperature stabilized at 68掳F.,"Taylor, Mark",False,4,2.0,True,150.0,6.25,0.0,228.0,,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.
T20251205.0014,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-05 02:30:00,"Administrator, Autotask",2025-12-12 11:30:00,2025-12-12 11:00:00,2025-12-05 02:30:00,"Rolled back the problematic QuickBooks update (R5 to R4), repaired the company file using the QuickBooks File Doctor tool, and verified the application launches and data integrity is intact. Deferred the update pending a patch from Intuit.","Moore, James",False,2,2.0,True,177.0,7.38,0.0,176.5,0.5,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
T20260209.0011,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 09:00:00,"Administrator, Autotask",2026-02-18 04:00:00,2026-02-16 12:00:00,2026-02-09 09:00:00,"Found the printer had obtained a new DHCP IP address after a network switch reboot. Assigned a static IP reservation in DHCP, updated the printer port configuration on the print server, and redeployed the printer via GPO. All users can now print successfully.","Anderson, Scott",False,3,2.0,True,211.0,8.79,0.0,171.0,40.0,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.
T20260301.0005,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-03-01 23:00:00,"Administrator, Autotask",2026-03-09 10:30:00,2026-03-09 11:00:00,2026-03-01 23:00:00,"Confirmed the email as a phishing attempt originating from a spoofed domain. Blocked the sender domain in the email gateway, purged the message from all mailboxes using content search, and submitted the URL to Microsoft for blacklisting. Sent a company-wide phishing awareness reminder.","Miller, Susan",False,3,2.0,True,179.5,7.48,0.0,180.0,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.
T20260130.0007,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-30 10:00:00,"Administrator, Autotask",2026-02-07 19:00:00,2026-02-06 13:00:00,2026-01-30 10:00:00,"Identified KB5034441 as the problematic update conflicting with the Symantec endpoint agent. Booted both machines into Safe Mode, uninstalled the update, and added it to the WSUS decline list. Both workstations stable. Coordinated with Symantec support for a compatibility fix before re-deploying the update.","Miller, Susan",False,4,2.0,True,201.0,8.38,0.0,171.0,30.0,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.
T20260102.0014,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-02 21:30:00,"Administrator, Autotask",2026-01-05 05:00:00,2026-01-12 11:00:00,2026-01-02 21:30:00,"Created AD account with standard naming convention, added to Accounting security and distribution groups, provisioned Exchange Online mailbox, and configured OneDrive. Sent welcome credentials to the hiring manager via secure channel.","Taylor, Mark",False,1,2.0,True,55.5,2.31,0.0,229.5,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20260124.0015,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-24 02:00:00,"Administrator, Autotask",2026-01-30 17:00:00,2026-02-02 11:00:00,2026-01-24 02:00:00,Procured three Adobe Acrobat Pro renewal licenses through the company's volume licensing agreement. Activated licenses on all three Marketing workstations and confirmed PDF editing functionality restored.,"Taylor, Mark",False,1,2.0,True,159.0,6.62,0.0,225.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20260102.0015,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-02 23:30:00,"Administrator, Autotask",2026-01-12 08:00:00,2026-01-12 11:00:00,2026-01-02 23:30:00,"Identified that multiple users in close proximity were using laptop speakers instead of headsets, causing audio feedback loops. Distributed USB headsets to affected users and configured Teams audio settings to default to headset output. Echo issues eliminated.","Moore, James",False,2,2.0,True,224.5,9.35,0.0,227.5,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.
T20260125.0010,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-25 20:00:00,"Administrator, Autotask",2026-02-03 09:30:00,2026-02-02 11:00:00,2026-01-25 20:00:00,Deployed a 24-inch Dell monitor from inventory to the user's desk. Connected via DisplayPort through existing docking station. Configured dual-monitor extended display and adjusted resolution settings per user preference.,"Moore, James",False,1,2.0,True,205.5,8.56,0.0,183.0,22.5,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.
T20260110.0011,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-10 10:30:00,"Administrator, Autotask",2026-01-16 05:00:00,2026-01-19 11:00:00,2026-01-10 10:30:00,Found the phone's audio codec settings had been reset to a non-supported format after a firmware auto-update. Reconfigured the codec priority to G.711 and rebooted the phone. Two-way audio confirmed working on both internal and external calls.,"Taylor, Mark",False,2,2.0,True,138.5,5.77,0.0,216.5,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.
T20260218.0016,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-18 10:00:00,"Administrator, Autotask",2026-02-23 18:00:00,2026-02-25 13:00:00,2026-02-18 10:00:00,"Determined the Logitech Unifying receiver had failed. Replaced the USB receiver, re-paired both the keyboard and mouse, and verified consistent input response. Provided a spare receiver to the user as backup.","Anderson, Scott",False,2,2.0,True,128.0,5.33,0.0,171.0,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.
T20251203.0008,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-03 10:30:00,"Administrator, Autotask",2025-12-12 16:30:00,2025-12-10 13:30:00,2025-12-03 10:30:00,Cleaned the duplex unit rollers and replaced worn pickup rollers. Recalibrated the paper path and ran 50 test duplex prints with no jams. Issue resolved.,"Moore, James",False,2,2.0,True,222.0,9.25,0.0,171.0,51.0,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.
T20251210.0010,Need access to CRM application,Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-10 00:00:00,"Administrator, Autotask",2025-12-18 08:00:00,2025-12-17 11:00:00,2025-12-10 00:00:00,"Provisioned Salesforce CRM access with the Sales Rep profile, added to the appropriate role hierarchy, and configured SSO via Azure AD. Verified the user can log in and access their assigned accounts and opportunities. Sent onboarding guide to the user.","Miller, Susan",False,1,2.0,True,200.0,8.33,0.0,179.0,21.0,5,14,Need access to CRM application Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.
T20260108.0007,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-08 21:00:00,"Administrator, Autotask",2026-01-17 15:00:00,2026-01-16 11:00:00,2026-01-08 21:00:00,Responded to the alert within 15 minutes. Found the primary CRAC unit had a frozen evaporator coil. Switched to the redundant cooling unit and contacted the HVAC vendor for emergency service. Primary unit repaired and back online within 4 hours. Temperature stabilized at 68掳F.,"Taylor, Mark",False,4,2.0,True,210.0,8.75,0.0,182.0,28.0,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.
T20260203.0009,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-03 00:00:00,"Administrator, Autotask",2026-02-08 21:30:00,2026-02-10 11:00:00,2026-02-03 00:00:00,Restored the deleted folder and all contents from the previous night's Veeam backup snapshot. Verified file integrity and permissions match the original. Confirmed with the user that all expected files are present and accessible.,"Anderson, Scott",False,2,2.0,True,141.5,5.9,0.0,179.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.
T20251211.0011,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-11 00:00:00,"Administrator, Autotask",2025-12-11 15:30:00,2025-12-18 11:00:00,2025-12-11 00:00:00,"Revoked the old MFA token in Azure AD, re-enrolled the user's new device with Microsoft Authenticator, and verified push notifications working. Confirmed successful MFA login from both mobile and desktop.","Miller, Susan",False,3,2.0,True,15.5,0.65,0.0,179.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20260113.0012,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-13 09:00:00,"Administrator, Autotask",2026-01-16 21:00:00,2026-01-20 12:00:00,2026-01-13 09:00:00,"Rolled back the problematic QuickBooks update (R5 to R4), repaired the company file using the QuickBooks File Doctor tool, and verified the application launches and data integrity is intact. Deferred the update pending a patch from Intuit.","Moore, James",False,2,2.0,True,84.0,3.5,0.0,171.0,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
T20260101.0014,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-01 07:00:00,"Administrator, Autotask",2026-01-07 06:30:00,2026-01-08 11:00:00,2026-01-01 07:00:00,"Configured new Dell Latitude with Windows 11, joined to domain, installed standard software suite (Office 365, Teams, GlobalProtect VPN, Adobe Reader). Set up email profile and verified VPN connectivity. Laptop ready for new hire.","Miller, Susan",False,1,2.0,True,143.5,5.98,0.0,172.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
